address_id,customer_id,address_type,street_address,city,state,zip_code
A000375,C000312,Home,542 Michael Spring Apt. 550,Tallahassee,FL,66859
A000376,C000313,Home,7726 Hoover Islands,West Palm Beach,FL,43704
A000377,C000314,Home,85626 Christine Lights Apt. 123,Boca Raton,FL,44314
A000378,C000315,Home,4407 Karen Forks Suite 508,Sarasota,FL,91363
A000379,C000316,Home,905 Shaw Greens,Pembroke Pines,FL,27591
A000380,C000317,Home,4273 Clark Locks,Pembroke Pines,FL,44314
A000381,C000318,Home,265 Melissa Lights Apt. 659,Tampa,FL,86437
A000382,C000318,Mailing,71008 Tiffany Plain,Orlando,FL,00897
A000383,C000319,Home,879 Griffin Garden Suite 706,Orlando,FL,02300
A000384,C000320,Home,1934 Andrew Shore Apt. 973,Pembroke Pines,FL,13359
A000385,C000321,Home,0199 Michael Shoal Suite 068,West Palm Beach,FL,06217
A000386,C000321,Mailing,3490 Beth Lane Suite 520,Miami,FL,12793
A000387,C000322,Home,41621 Joe Cliff,West Palm Beach,FL,43285
A000388,C000323,Home,9565 Hansen Island Apt. 910,Naples,FL,13610
A000389,C000324,Home,4593 Alec Plain Suite 555,Jacksonville,FL,87793
A000390,C000324,Mailing,4810 Seth Crossroad Apt. 896,Tampa,FL,94714
A000391,C000325,Home,651 Gloria Avenue,Naples,FL,49497
A000392,C000326,Home,888 Ana Ville,Sarasota,FL,64941
A000393,C000326,Mailing,16840 Joshua Stream,Jacksonville,FL,63253
A000394,C000327,Home,0937 Melissa Center Apt. 684,Tallahassee,FL,09324
A000395,C000328,Home,9927 Melissa Rapid,Miami,FL,37111
A000396,C000329,Home,6287 James Gateway Suite 337,Davie,FL,75114
A000397,C000330,Home,6192 Benson Greens Apt. 114,Fort Lauderdale,FL,90344
A000398,C000331,Home,450 Emily Groves,Coral Springs,FL,67541
A000399,C000332,Home,8244 David Cove,Pembroke Pines,FL,92431
A000400,C000333,Home,4840 Danny Cliff,Boca Raton,FL,27559
A000401,C000334,Home,100 Charles Club Apt. 689,Sarasota,FL,77062
A000402,C000335,Home,578 Jose Summit,Gainesville,FL,56038
A000403,C000336,Home,93156 Renee Brook,Orlando,FL,05417
A000404,C000337,Home,481 Williamson Cove Suite 346,Pembroke Pines,FL,30358
A000405,C000338,Home,42146 Mary Manors,Coral Springs,FL,38870
A000406,C000339,Home,68019 Adams Track Suite 647,Gainesville,FL,98093
A000407,C000339,Mailing,86988 Samantha Keys,Naples,FL,71526
A000408,C000340,Home,7928 Jackson Drive,Tallahassee,FL,54994
A000409,C000341,Home,357 David Crest Suite 193,Pembroke Pines,FL,84924
A000410,C000342,Home,999 Jennifer Heights,Orlando,FL,86049
A000411,C000343,Home,53495 Robertson Mountain,Boca Raton,FL,61168
A000412,C000344,Home,32212 Cannon Manor Suite 308,Tallahassee,FL,30156
A000413,C000345,Home,9593 Gray Squares,Tallahassee,FL,54401
A000414,C000345,Mailing,977 Wilson Crossing Apt. 226,Jacksonville,FL,79098
A000415,C000346,Home,4191 Williams Dale Apt. 275,Fort Lauderdale,FL,71228
A000416,C000347,Home,94632 Noah Springs,Jacksonville,FL,28274
A000417,C000348,Home,0716 Garcia Ramp,Miami,FL,17381
A000418,C000349,Home,8541 Allen Fort Apt. 842,Tampa,FL,67358
A000419,C000350,Home,16052 Thomas Vista Suite 037,Pembroke Pines,FL,80147
A000420,C000350,Mailing,3897 Jessica Course,Miami,FL,37106
A000421,C000351,Home,520 Williams Throughway,Fort Lauderdale,FL,49611
A000422,C000352,Home,14523 Hamilton Islands,Orlando,FL,54314
A000423,C000353,Home,053 Brown Tunnel Apt. 432,Boca Raton,FL,26396
A000424,C000354,Home,5075 Carpenter Corner Apt. 805,West Palm Beach,FL,93393
A000425,C000355,Home,06492 Kari Squares Suite 939,Davie,FL,55828
A000426,C000356,Home,138 Eric Garden Apt. 814,Miami,FL,77065
A000427,C000356,Mailing,9557 Roberson Run Apt. 571,Davie,FL,18236
A000428,C000357,Home,55046 Owens Street,Gainesville,FL,48367
A000429,C000358,Home,2124 Wanda Alley,Tallahassee,FL,07465
A000430,C000359,Home,47505 Andrew Avenue,Jacksonville,FL,92453
A000431,C000360,Home,565 Elizabeth Mill Apt. 171,Jacksonville,FL,31524
A000432,C000361,Home,7509 Kayla Mill Apt. 928,Tallahassee,FL,45241
A000433,C000361,Mailing,1750 Bradley Stream,Naples,FL,98993
A000434,C000362,Home,4614 Leslie Flat Apt. 949,Fort Lauderdale,FL,50054
A000435,C000363,Home,445 Conner Rest,Pembroke Pines,FL,20940
A000436,C000364,Home,44839 Steven Brooks Apt. 809,Fort Lauderdale,FL,83363
A000437,C000365,Home,7947 Jeffrey Plains,Sarasota,FL,21530
A000438,C000366,Home,82192 Jonathan Cove,Tallahassee,FL,13419
A000439,C000367,Home,94946 Sanchez Vista Apt. 231,Boca Raton,FL,48052
A000440,C000367,Mailing,1006 Patrick Freeway Apt. 507,Coral Springs,FL,19181
A000441,C000368,Home,6015 Hodges Prairie,Coral Springs,FL,48176
A000442,C000369,Home,77295 Karen Road Suite 694,Sarasota,FL,39427
A000443,C000370,Home,1601 Keith Port Suite 315,Tampa,FL,53971
A000444,C000371,Home,3258 Gilbert Trafficway Suite 808,Jacksonville,FL,72004
A000445,C000371,Mailing,458 Cox Street Suite 346,Coral Springs,FL,69492
A000446,C000372,Home,9670 Mills Union Apt. 804,West Palm Beach,FL,22789
A000447,C000373,Home,5237 Virginia Mountain Apt. 084,Tampa,FL,63009
A000448,C000374,Home,0516 Gibson Circle,Hollywood,FL,26829
A000449,C000375,Home,246 Amy Orchard Apt. 785,Davie,FL,83603
A000450,C000375,Mailing,6070 Ashley Path,Orlando,FL,40622
A000451,C000376,Home,2909 Sullivan Lock Apt. 647,Jacksonville,FL,22319
A000452,C000377,Home,4953 Chad Creek,Fort Lauderdale,FL,94345
A000453,C000378,Home,9293 Parks Groves Apt. 235,Tampa,FL,12791
A000454,C000378,Mailing,993 Briggs Drive,Sarasota,FL,15198
A000455,C000379,Home,50327 Richard Underpass,Gainesville,FL,96711
A000456,C000380,Home,7390 Allison Stravenue,Boca Raton,FL,51666
A000457,C000381,Home,49736 Olson Pine,West Palm Beach,FL,69400
A000458,C000381,Mailing,60309 Steele Drives,Fort Lauderdale,FL,67137
A000459,C000382,Home,481 Eric Corners Apt. 179,Tampa,FL,61263
A000460,C000383,Home,6473 Parker Points Suite 918,Naples,FL,70557
A000461,C000383,Mailing,061 Sheila Center Suite 671,Boca Raton,FL,61732
A000462,C000384,Home,485 Peter Mountain Apt. 948,West Palm Beach,FL,30253
A000463,C000385,Home,81731 Jessica Manor Suite 834,Hollywood,FL,61536
A000464,C000385,Mailing,5215 Briana Rest Suite 558,Davie,FL,93212
A000465,C000386,Home,5745 Ronald Estate,Davie,FL,12570
A000466,C000386,Mailing,4041 Garcia Landing,Sarasota,FL,86994
A000467,C000387,Home,601 Austin Views,Fort Lauderdale,FL,98534
A000468,C000387,Mailing,6605 David Drive Apt. 743,Miami,FL,61232
A000469,C000388,Home,1439 Chelsea Isle Apt. 734,Tallahassee,FL,07630
A000470,C000388,Mailing,8567 Hobbs Spur,Miami,FL,95956
A000471,C000389,Home,2356 Jordan Tunnel Apt. 288,Pembroke Pines,FL,79807
A000472,C000390,Home,493 Rose Turnpike,Hollywood,FL,18473
A000473,C000391,Home,499 Hanson Fords,Jacksonville,FL,10322
A000474,C000391,Mailing,86503 Hunt Drives,Pembroke Pines,FL,85281
A000475,C000392,Home,8915 Reyes Ports Apt. 271,Boca Raton,FL,67536
A000476,C000393,Home,3489 Deanna View,Coral Springs,FL,77830
A000477,C000393,Mailing,482 Klein Hill Apt. 050,Davie,FL,37406
A000478,C000394,Home,57265 Carol Greens Suite 036,Miami,FL,70976
A000479,C000395,Home,04431 Louis Valley,Gainesville,FL,24252
A000480,C000396,Home,9081 Bryant Plain Suite 617,Tampa,FL,16133
A000481,C000396,Mailing,600 Kara Mountain Suite 382,Sarasota,FL,93142
A000482,C000397,Home,7103 Campbell Mountain,Gainesville,FL,53536
A000483,C000398,Home,4423 Miller Common,West Palm Beach,FL,29428
A000484,C000398,Mailing,33752 George Mountain,Gainesville,FL,91458
A000485,C000399,Home,3501 Giles Shore Suite 087,Fort Lauderdale,FL,97222
A000486,C000400,Home,1255 Anthony Mews Suite 089,Fort Lauderdale,FL,89744
A000487,C000401,Home,08471 Phillips Branch Apt. 016,Naples,FL,91989
A000488,C000402,Home,8879 Christopher Lake,Sarasota,FL,60023
A000489,C000402,Mailing,213 Lauren Mall,Tampa,FL,85712
A000490,C000403,Home,690 Corey Walk,Sarasota,FL,25145
A000491,C000404,Home,99183 Danny Port,Jacksonville,FL,16137
A000492,C000405,Home,62834 Aaron Via Suite 666,Jacksonville,FL,07594
A000493,C000405,Mailing,1095 Blake Manors,Hollywood,FL,46905
A000494,C000406,Home,39095 Michael Lane Suite 568,Fort Lauderdale,FL,99114
A000495,C000407,Home,601 Pope Stravenue,Orlando,FL,44244
A000496,C000407,Mailing,679 Carr Junctions,Sarasota,FL,82090
A000497,C000408,Home,85601 Thomas Camp,Pembroke Pines,FL,85332
A000498,C000408,Mailing,8234 Kristen Wall,Pembroke Pines,FL,15468
A000499,C000409,Home,34197 Solis Flat,Coral Springs,FL,50754
A000500,C000410,Home,72425 Christopher Underpass Suite 896,Miami,FL,40018
A000501,C000411,Home,869 Ernest Circle,Tallahassee,FL,19252
A000502,C000412,Home,426 William Garden,Pembroke Pines,FL,50019
A000503,C000413,Home,4811 Kelsey Fort Apt. 815,Boca Raton,FL,13309
A000504,C000414,Home,6532 Fitzgerald Grove Apt. 202,Orlando,FL,25627
A000505,C000415,Home,2492 Barbara Inlet,West Palm Beach,FL,47910
A000506,C000415,Mailing,9679 Thomas Glens,Boca Raton,FL,56797
A000507,C000416,Home,631 Susan Walks Suite 408,Coral Springs,FL,19693
A000508,C000417,Home,80200 Rachel Park,Coral Springs,FL,77199
A000509,C000418,Home,5296 Pearson Station Suite 024,Coral Springs,FL,79819
A000510,C000419,Home,09689 Sharon Glens Suite 195,Hollywood,FL,53388
A000511,C000420,Home,30204 Schaefer Pines,Sarasota,FL,68651
A000512,C000421,Home,986 Baker Oval Suite 865,Hollywood,FL,12641
A000513,C000422,Home,4013 Michael Pine Apt. 397,Hollywood,FL,39090
A000514,C000422,Mailing,925 Roberts Turnpike,Jacksonville,FL,14589
A000515,C000423,Home,52219 Julie Meadow Apt. 586,Tallahassee,FL,47348
A000516,C000424,Home,273 Jessica Stravenue Suite 619,Miami,FL,90609
A000517,C000425,Home,523 Hernandez Fields,Boca Raton,FL,17463
A000518,C000425,Mailing,1207 Fry Stravenue,Coral Springs,FL,01353
A000519,C000426,Home,0329 Roy Plains Suite 068,Naples,FL,07536
A000520,C000427,Home,16831 Gallagher Court Suite 195,Gainesville,FL,87199
A000521,C000428,Home,8058 John Islands Suite 055,Gainesville,FL,19041
A000522,C000429,Home,00617 King Vista Apt. 487,Tampa,FL,03063
A000523,C000430,Home,59257 Miller Lodge,Orlando,FL,55790
A000524,C000431,Home,2914 Michael Tunnel Apt. 904,Orlando,FL,01867
A000525,C000432,Home,5248 Stephen Drives Apt. 954,Orlando,FL,49922
A000526,C000433,Home,454 Jonathan Islands Suite 646,Gainesville,FL,05286
A000527,C000434,Home,2509 Cruz Ways,Hollywood,FL,15561
A000528,C000434,Mailing,892 Miller Expressway,Boca Raton,FL,54888
A000529,C000435,Home,9209 Carter Trafficway,Naples,FL,88221
A000530,C000436,Home,5251 Robert Dam Apt. 302,Davie,FL,25888
A000531,C000437,Home,95662 Joseph Shores,Jacksonville,FL,29044
A000532,C000437,Mailing,6183 Daniel Crest Apt. 017,Sarasota,FL,29868
A000533,C000438,Home,18435 Boyd Row Suite 796,Jacksonville,FL,01958
A000534,C000438,Mailing,909 Joshua Common Suite 743,Jacksonville,FL,36170
A000535,C000439,Home,38913 Ellison Mill Suite 368,Tallahassee,FL,02084
A000536,C000440,Home,78480 Graham Coves,West Palm Beach,FL,50366
A000537,C000441,Home,040 Smith Crest Apt. 649,Sarasota,FL,40540
A000538,C000441,Mailing,8921 Martinez Stravenue,Tampa,FL,94437
A000539,C000442,Home,0708 Mcmillan Ford Apt. 156,Gainesville,FL,93206
A000540,C000443,Home,376 Watkins Parkways,Pembroke Pines,FL,83560
A000541,C000443,Mailing,82780 Francisco Islands,Tampa,FL,05898
A000542,C000444,Home,4685 Hooper Courts,Jacksonville,FL,58588
A000543,C000445,Home,4933 Davis Tunnel,Gainesville,FL,02839
A000544,C000445,Mailing,5576 Duncan Village Suite 468,Coral Springs,FL,81798
A000545,C000446,Home,986 Dixon Fort Suite 608,Orlando,FL,49995
A000546,C000447,Home,18188 Brian Stream,Sarasota,FL,77767
A000547,C000448,Home,9688 Beasley Fords,Hollywood,FL,62752
A000548,C000449,Home,18766 Laurie Villages Suite 965,Tampa,FL,38828
A000549,C000449,Mailing,375 Travis Mountain Suite 708,Sarasota,FL,41231
A000550,C000450,Home,00669 Ashley Fort,Sarasota,FL,32629
A000551,C000450,Mailing,162 Sarah Fort Suite 918,Coral Springs,FL,83008
A000552,C000451,Home,3717 Jasmine Pass Apt. 059,Tampa,FL,03405
A000553,C000452,Home,2651 Amber Well Suite 715,Pembroke Pines,FL,22421
A000554,C000453,Home,3889 Melissa Harbors Suite 896,Sarasota,FL,32152
A000555,C000454,Home,9829 Katherine Unions Apt. 974,Orlando,FL,25913
A000556,C000455,Home,00534 Payne Light,Sarasota,FL,17699
A000557,C000456,Home,9639 Elijah Loop,Pembroke Pines,FL,67818
A000558,C000456,Mailing,4455 Lindsay Mall,Pembroke Pines,FL,73188
A000559,C000457,Home,55143 Sara Ways Suite 085,West Palm Beach,FL,97792
A000560,C000458,Home,677 Jeffrey Unions Suite 505,Jacksonville,FL,22879
A000561,C000458,Mailing,491 Nicole Skyway Apt. 164,Miami,FL,54810
A000562,C000459,Home,5523 Johnson Village Suite 723,Boca Raton,FL,97542
A000563,C000459,Mailing,45559 Kennedy Drive Apt. 143,Hollywood,FL,55487
A000564,C000460,Home,2712 John Roads,Hollywood,FL,02860
A000565,C000461,Home,62290 Frey Port Suite 643,Davie,FL,34727
A000566,C000462,Home,3374 Holloway Ways,Pembroke Pines,FL,16626
A000567,C000463,Home,3687 William Tunnel Suite 843,Gainesville,FL,92049
A000568,C000464,Home,9881 Morton Track,Miami,FL,63547
A000569,C000465,Home,193 Shelia Oval,Hollywood,FL,50154
A000570,C000466,Home,35701 Madison Camp,Fort Lauderdale,FL,29846
A000571,C000466,Mailing,80506 Jody Centers Apt. 034,Hollywood,FL,45583
A000572,C000467,Home,620 Moreno Wall,Tallahassee,FL,48744
A000573,C000467,Mailing,848 Charles Ranch Suite 035,Davie,FL,51072
A000574,C000468,Home,1033 Williams Garden,West Palm Beach,FL,56257
A000575,C000468,Mailing,42585 James Dale,Coral Springs,FL,15830
A000576,C000469,Home,83316 Castaneda Grove Apt. 315,Davie,FL,89164
A000577,C000470,Home,7971 Poole Knoll Apt. 180,Davie,FL,43532
A000578,C000471,Home,31479 Kathryn Lake,Tampa,FL,93833
A000579,C000471,Mailing,04653 Rachel Burg,Fort Lauderdale,FL,62103
A000580,C000472,Home,25314 Clarence Rapid,Orlando,FL,77947
A000581,C000473,Home,920 Lauren Unions,West Palm Beach,FL,20798
A000582,C000474,Home,303 Jennifer Dale Apt. 873,Boca Raton,FL,59852
A000583,C000474,Mailing,4776 Brown Lake,Tampa,FL,56763
A000584,C000475,Home,718 Hull Ferry Suite 577,Naples,FL,26694
A000585,C000476,Home,63028 Lindsey Coves,Hollywood,FL,88833
A000586,C000477,Home,0160 Fernando Junction,Naples,FL,47707
A000587,C000478,Home,60213 Jones Square Suite 607,Davie,FL,45376
A000588,C000479,Home,8151 Brett Viaduct Apt. 458,Tallahassee,FL,96903
A000589,C000480,Home,225 Palmer Isle Apt. 401,Davie,FL,52432
A000590,C000481,Home,183 Jamie Fords Suite 468,Naples,FL,23646
A000591,C000482,Home,79452 Berry Shoal Apt. 332,Orlando,FL,53842
A000592,C000482,Mailing,2357 Evan Divide,Davie,FL,50825
A000593,C000483,Home,8098 Rhonda Prairie Suite 149,Tampa,FL,60054
A000594,C000484,Home,9238 Kristin Tunnel,Jacksonville,FL,13733
A000595,C000484,Mailing,7086 Evan Cape,Boca Raton,FL,42994
A000596,C000485,Home,93184 Latoya Run,Orlando,FL,89707
A000597,C000485,Mailing,86488 Johnson Burgs,Tallahassee,FL,88363
A000598,C000486,Home,2841 Cole Pines,Hollywood,FL,74034
A000599,C000487,Home,2797 Pope Port Suite 452,Gainesville,FL,08768
A000600,C000488,Home,233 Wright Terrace Apt. 185,Pembroke Pines,FL,63874
A000601,C000489,Home,162 Jasmine Summit Suite 285,Tampa,FL,06622
A000602,C000490,Home,9005 Chavez Drive Apt. 121,Boca Raton,FL,69984
A000603,C000491,Home,59614 Rice Estate Suite 435,Hollywood,FL,05128
A000604,C000492,Home,71576 Jones Lake Suite 415,Boca Raton,FL,65161
A000605,C000492,Mailing,05828 Green Vista Suite 104,Tampa,FL,70332
A000606,C000493,Home,3112 Simmons Springs Apt. 859,Tampa,FL,32976
A000607,C000494,Home,4633 Rogers Wells,Naples,FL,17646
A000608,C000495,Home,552 Katelyn Locks Apt. 358,Gainesville,FL,58015
A000609,C000495,Mailing,3003 Garner Summit,Miami,FL,66555
A000610,C000496,Home,712 Ashley Ways Suite 220,Tallahassee,FL,03282
A000611,C000497,Home,617 Lisa Bypass,Orlando,FL,76185
A000612,C000497,Mailing,9761 Jackie Garden Suite 291,Boca Raton,FL,09637
A000613,C000498,Home,40195 Jennifer Hollow,Coral Springs,FL,93948
A000614,C000499,Home,8861 Tammy Plain Suite 844,Jacksonville,FL,03272
A000615,C000500,Home,580 Ashley Inlet,Davie,FL,42076
A000616,C000500,Mailing,724 Galvan Knoll,Davie,FL,32283
A000617,C000501,Home,3135 Proctor Place Suite 953,Orlando,FL,60802
A000618,C000502,Home,98726 Hannah Estate,Jacksonville,FL,93816
A000619,C000503,Home,1083 Sanchez Landing,Orlando,FL,21840
A000620,C000504,Home,322 Rebecca Squares Apt. 081,Pembroke Pines,FL,22552
A000621,C000505,Home,6236 Natalie Gardens,Miami,FL,59647
A000622,C000506,Home,452 Bowman Terrace,Orlando,FL,00975
A000623,C000506,Mailing,203 Cohen Canyon Suite 463,Orlando,FL,43286
A000624,C000507,Home,853 Sean Plain Suite 968,Pembroke Pines,FL,13256
A000625,C000508,Home,990 Amber Junctions Suite 477,Hollywood,FL,28170
A000626,C000509,Home,25678 Alison Views,Pembroke Pines,FL,89882
A000627,C000510,Home,918 Chen Pine Apt. 806,Boca Raton,FL,17012
A000628,C000510,Mailing,84552 Leon Camp Suite 889,Hollywood,FL,22008
A000629,C000511,Home,26028 Wilcox Harbors,Davie,FL,11689
A000630,C000511,Mailing,9918 Turner Land Suite 529,Tallahassee,FL,25324
A000631,C000512,Home,2095 Ellis Mills Apt. 233,Hollywood,FL,15871
A000632,C000513,Home,176 Miller Lakes Apt. 271,Miami,FL,94319
A000633,C000513,Mailing,6143 Coffey Cliff Apt. 303,Miami,FL,66891
A000634,C000514,Home,90961 Hood Keys Apt. 728,Coral Springs,FL,33428
A000635,C000514,Mailing,09039 Smith Manor Suite 099,Orlando,FL,33289
A000636,C000515,Home,2119 Roberta Landing Apt. 490,Boca Raton,FL,72601
A000637,C000516,Home,34169 David Mall,Miami,FL,69501
A000638,C000517,Home,4373 Samuel Knolls,Jacksonville,FL,50027
A000639,C000518,Home,6508 Joseph Locks,Hollywood,FL,99023
A000640,C000519,Home,08350 Daniel Branch Apt. 279,Orlando,FL,21853
A000641,C000520,Home,05299 Lopez Crossroad Apt. 289,Naples,FL,32593
A000642,C000521,Home,472 John Parks Suite 707,Boca Raton,FL,65832
A000643,C000521,Mailing,2027 Shannon Burgs Suite 021,Tampa,FL,40112
A000644,C000522,Home,4041 Carney Stravenue,Fort Lauderdale,FL,43133
A000645,C000523,Home,3926 Christina Village Suite 797,Hollywood,FL,11088
A000646,C000523,Mailing,8679 Amy Course Apt. 762,Orlando,FL,67425
A000647,C000524,Home,9131 Victoria Avenue,Tallahassee,FL,77135
A000648,C000525,Home,6776 Timothy Mountains Suite 163,Boca Raton,FL,70139
A000649,C000526,Home,99139 Thomas Groves Apt. 917,Fort Lauderdale,FL,65091
A000650,C000527,Home,463 Robinson Locks Suite 073,Jacksonville,FL,95038
A000651,C000528,Home,3759 Anderson Lights Suite 242,West Palm Beach,FL,68327
A000652,C000529,Home,3101 Jackson Meadow,Gainesville,FL,04998
A000653,C000530,Home,986 Khan Harbors,Orlando,FL,41631
A000654,C000530,Mailing,257 Pham Islands Suite 495,Fort Lauderdale,FL,17210
A000655,C000531,Home,754 Simmons Passage Suite 385,Fort Lauderdale,FL,09348
A000656,C000532,Home,83332 Sara Ridges Suite 825,Davie,FL,57591
A000657,C000533,Home,775 Christian Mountain Suite 458,Hollywood,FL,70189
A000658,C000533,Mailing,8489 Harper Pass,Jacksonville,FL,31093
A000659,C000534,Home,227 Ray Lane,Gainesville,FL,70265
A000660,C000534,Mailing,194 Susan Path Apt. 452,Hollywood,FL,13344
A000661,C000535,Home,6115 Justin Square,Davie,FL,40074
A000662,C000536,Home,9277 Johnson Plaza,Tallahassee,FL,50628
A000663,C000537,Home,9107 Martinez Shore Suite 418,Boca Raton,FL,89155
A000664,C000538,Home,364 Catherine Pine Suite 064,Jacksonville,FL,17616
A000665,C000539,Home,6828 Jerry Expressway Apt. 635,West Palm Beach,FL,56938
A000666,C000539,Mailing,413 Michael Keys,Davie,FL,98491
A000667,C000540,Home,049 Amy Turnpike Suite 863,Coral Springs,FL,77952
A000668,C000541,Home,4533 Robert Land Apt. 369,Miami,FL,60897
A000669,C000541,Mailing,379 Nathan Shores Suite 809,Davie,FL,61158
A000670,C000542,Home,219 Brock Plains,Tampa,FL,83764
A000671,C000543,Home,73921 Cooper Spur,Miami,FL,10202
A000672,C000544,Home,1543 Morales Camp,Tallahassee,FL,53387
A000673,C000545,Home,912 David Route Apt. 801,Sarasota,FL,93002
A000674,C000546,Home,2301 George Crescent,Miami,FL,93951
A000675,C000547,Home,430 Elizabeth Ridges Suite 368,Pembroke Pines,FL,63569
A000676,C000548,Home,142 White Mountain Suite 828,Boca Raton,FL,45968
A000677,C000548,Mailing,6596 Rodriguez Radial Suite 943,Miami,FL,76386
A000678,C000549,Home,4575 Roman Shoal,Coral Springs,FL,91516
A000679,C000550,Home,20785 Norris Tunnel,Miami,FL,01809
A000680,C000550,Mailing,7051 Marcia Lane,Boca Raton,FL,96306
A000681,C000551,Home,676 Davis Haven Apt. 738,Boca Raton,FL,32843
A000682,C000552,Home,80834 Carter Brook,Tallahassee,FL,98469
A000683,C000552,Mailing,8638 Dennis Mall Apt. 028,Pembroke Pines,FL,25028
A000684,C000553,Home,01528 Melissa Meadows,Davie,FL,83764
A000685,C000554,Home,9203 Nunez Route,Gainesville,FL,40703
A000686,C000555,Home,2260 John Terrace Apt. 272,Fort Lauderdale,FL,33543
A000687,C000556,Home,62768 Jeffery Oval,Fort Lauderdale,FL,50595
A000688,C000557,Home,964 Wong Walk Suite 321,Jacksonville,FL,83165
A000689,C000557,Mailing,1108 Emily Court,Tampa,FL,89805
